"OutputID","CalcUsing","DocID","StockID","Qty","SellingQty","ActualQty","Ratio","ContainerID","IsPrimaryOutput","Step","Status","ByProductOfID","ToolID","StockIDTrail","QtyPer"
"3144","Qty","700","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3145","Qty","701","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3146","Qty","702","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3147","Qty","703","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3148","Qty","704","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3149","Qty","705","3201","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3150","Qty","706","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3151","Qty","707","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3152","Qty","708","3135","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3153","Qty","709","3369","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3154","Qty","710","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3155","Qty","711","3377","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3156","Qty","712","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3157","Qty","713","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3158","Qty","716","3104","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3159","Qty","717","3369","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3160","Qty","718","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3161","Qty","719","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3162","Qty","720","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3163","Qty","721","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3164","Qty","722","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3165","Qty","723","3377","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3166","Qty","751","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3167","Qty","752","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3168","Qty","753","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3169","Qty","754","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3170","Qty","755","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3171","Qty","756","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3172","Qty","758","3175","500.0","500.0","500.0","1.0","4","1","","","","","",""
"3173","Qty","639","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3174","Qty","696","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3175","Qty","749","3156","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3176","Qty","750","3158","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3177","Qty","759","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3178","Qty","760","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3179","Qty","761","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3180","Qty","762","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3181","Qty","763","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3182","Qty","764","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3183","Qty","765","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3184","Qty","766","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3185","Qty","767","3076","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3186","Qty","768","3148","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3187","Qty","769","3017","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3188","Qty","770","3017","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3189","Qty","771","3100","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3190","Qty","772","3092","30.0","30.0","30.0","1.0","4","1","","","","","",""
"3191","Qty","773","3093","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3192","Qty","774","3088","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3193","Qty","775","3088","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3194","Qty","776","3168","350.0","350.0","350.0","1.0","4","1","","","","","",""
"3195","Qty","777","3168","350.0","350.0","350.0","1.0","4","1","","","","","",""
"3196","Qty","778","3185","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3197","Qty","779","3008","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3198","Qty","780","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3199","Qty","781","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3200","Qty","782","3052","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3201","Qty","783","3380","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3202","Qty","784","3019","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3203","Qty","785","3122","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3204","Qty","786","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3205","Qty","787","3097","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3206","Qty","788","3097","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3207","Qty","789","3380","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3208","Qty","790","3380","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3209","Qty","791","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3210","Qty","792","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3211","Qty","793","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3212","Qty","794","3063","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3213","Qty","795","3158","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3214","Qty","796","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3215","Qty","798","3168","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3216","Qty","799","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3217","Qty","800","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3218","Qty","801","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3219","Qty","802","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3220","Qty","803","3107","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3221","Qty","804","3104","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3222","Qty","805","3089","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3223","Qty","806","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3224","Qty","807","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3225","Qty","808","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3226","Qty","809","3133","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3227","Qty","810","3050","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3228","Qty","811","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3229","Qty","812","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3230","Qty","813","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3231","Qty","814","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3232","Qty","815","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3233","Qty","816","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3234","Qty","817","3080","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3235","Qty","818","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3236","Qty","819","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3237","Qty","820","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3238","Qty","823","3006","70.0","70.0","70.0","1.0","4","1","","","","","",""
"3239","Qty","824","3421","1.0","1.0","1.0","1.0","4","1","","","","","",""
"3240","Qty","825","3420","1.0","1.0","1.0","1.0","4","1","","","","","",""
"3241","Qty","826","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3242","Qty","827","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3243","Qty","828","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3244","Qty","829","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3245","Qty","830","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3246","Qty","831","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3247","Qty","832","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3248","Qty","833","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3249","Qty","839","3064","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3250","Qty","640","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3251","Qty","641","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3252","Qty","642","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3253","Qty","643","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3254","Qty","644","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3255","Qty","645","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3256","Qty","714","3052","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3257","Qty","715","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3258","Qty","724","3369","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3259","Qty","725","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3260","Qty","726","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3261","Qty","727","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3262","Qty","728","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3263","Qty","729","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3264","Qty","730","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3265","Qty","731","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3266","Qty","732","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3267","Qty","733","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3268","Qty","734","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3269","Qty","735","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3270","Qty","736","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3271","Qty","737","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3272","Qty","738","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3273","Qty","739","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3274","Qty","740","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3275","Qty","741","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3276","Qty","742","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3277","Qty","743","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3278","Qty","744","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3279","Qty","745","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3280","Qty","746","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3281","Qty","747","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3282","Qty","748","3028","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3283","Qty","757","3380","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3284","Qty","797","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3285","Qty","821","3168","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3286","Qty","822","3171","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3287","Qty","834","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3288","Qty","835","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3289","Qty","842","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3290","Qty","843","3065","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3291","Qty","844","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3292","Qty","845","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3293","Qty","846","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3294","Qty","847","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3295","Qty","848","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3296","Qty","849","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3297","Qty","850","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3298","Qty","851","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3299","Qty","852","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3300","Qty","853","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3301","Qty","854","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3302","Qty","855","3380","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3303","Qty","856","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3304","Qty","857","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3305","Qty","858","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3306","Qty","859","3371","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3307","Qty","860","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3308","Qty","861","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3309","Qty","862","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3310","Qty","863","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3311","Qty","864","3201","12.0","12.0","12.0","1.0","4","1","","","","","",""
"3312","Qty","865","3017","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3313","Qty","866","3017","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3314","Qty","867","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3315","Qty","868","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3316","Qty","869","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3317","Qty","870","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3318","Qty","871","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3319","Qty","872","3065","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3320","Qty","873","3052","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3321","Qty","874","3052","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3322","Qty","875","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3323","Qty","876","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3324","Qty","877","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3325","Qty","878","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3326","Qty","879","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3327","Qty","836","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3328","Qty","837","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3329","Qty","838","3380","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3330","Qty","880","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3331","Qty","881","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3332","Qty","882","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3333","Qty","883","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3334","Qty","884","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3335","Qty","885","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3336","Qty","886","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3337","Qty","887","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3338","Qty","888","3378","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3339","Qty","889","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3340","Qty","890","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3341","Qty","891","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3342","Qty","892","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3343","Qty","893","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3344","Qty","894","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3345","Qty","895","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3346","Qty","896","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3347","Qty","897","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3348","Qty","898","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3349","Qty","899","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3350","Qty","900","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3351","Qty","901","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3352","Qty","902","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3353","Qty","903","3421","1.0","1.0","1.0","1.0","4","1","","","","","",""
"3354","Qty","904","3186","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3355","Qty","905","3185","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3356","Qty","906","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3357","Qty","907","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3358","Qty","908","3380","22.0","22.0","22.0","1.0","4","1","","","","","",""
"3359","Qty","909","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3360","Qty","910","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3361","Qty","911","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
